mgtNo|^ivstgGb|^ivstgSpotNm|^adres|^xcnts|^ydnts|^ivstgOdr|^ivstgBgnde|^ivstgEndde|^pm10Val|^pm25Val|^no2Val|^so2Val|^coVal|^o3Val|^pbVal|^bzVal|^hclVal|^hgVal|^niVal|^cr6Val|^cdVal|^asVal|^hchoVal|^vcVal|^dioxinVal|^beVal|^ebVal|^c6h14Val|^c6h12Val|^deVal|^cfVal|^tceVal|^ctVal|^hcnVal|^gmenoPm1024hr|^gmenoPm10Year|^gmenoPm2524hr|^gmenoPm25Year|^gmenoNo21hr|^gmenoNo224hr|^gmenoNo2Year|^umenoPm1024hr|^umenoPm10Year|^umenoPm2524hr|^umenoPm25Year|^umenoSo21hr|^umenoSo224hr|^umenoSo2Year|^umenoNo21hr|^umenoNo224hr|^umenoNo2Year|^umenoCo1hr|^umenoCo8hr|^envrnGrad
DG2006E009|^IV02|^기협의_새마을|^양남면 새마을 마을|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.4|^|^|^|^|^|^|^|^0.0056|^|^|^|^
DG2006E009|^IV02|^기협의_새마을 마을|^양남면 새마을 마을|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.7|^|^|^|^|^|^|^|^0.0079|^|^|^|^
DG2006E009|^IV02|^기협의_수애마을|^양남면 수애마을|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.4|^|^|^|^|^|^|^|^0.0054|^|^|^|^
DG2006E009|^IV02|^기협의_수애마을|^양남면 수애마을|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.6|^|^|^|^|^|^|^|^0.0078|^|^|^|^
DG2006E009|^IV02|^나산터널|^수제마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^0.0249|^|^|^|^
DG2006E009|^IV02|^양남면나산리마을1|^양남면나산리마을1|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.51|^|^|^|^0.0582|^0.0212|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면나산리마을1|^양남면나산리마을1|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.1|^|^|^|^|^|^|^|^0.0031|^|^|^|^
DG2006E009|^IV02|^양남면나산리마을1|^양남면나산리마을1|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.2|^|^|^|^|^|^|^|^0.004|^|^|^|^
DG2006E009|^IV02|^양남면나산리마을2|^양남면나산리마을2|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^46.33|^|^|^|^0.0633|^0.0219|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면나산리마을2|^양남면나산리마을2|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.1|^|^|^|^|^|^|^|^0.0031|^|^|^|^
DG2006E009|^IV02|^양남면나산리마을2|^양남면나산리마을2|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.2|^|^|^|^|^|^|^|^0.004|^|^|^|^
DG2006E009|^IV02|^양남면나산초등학교|^양남면나산초등학교|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^48.15|^|^|^|^0.0567|^0.0222|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면나산초등학교|^양남면나산초등학교|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.2|^|^|^|^|^|^|^|^0.0037|^|^|^|^
DG2006E009|^IV02|^양남면나산초등학교|^양남면나산초등학교|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.3|^|^|^|^|^|^|^|^0.0048|^|^|^|^
DG2006E009|^IV02|^양남면나아리가옥1|^양남면나아리가옥1|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^49.59|^|^|^|^0.088|^0.025|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면나아리가옥1|^양남면나아리가옥1|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.2|^|^|^|^|^|^|^|^0.0034|^|^|^|^
DG2006E009|^IV02|^양남면나아리가옥1|^양남면나아리가옥1|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.3|^|^|^|^|^|^|^|^0.0044|^|^|^|^
DG2006E009|^IV02|^양남면나아리가옥2|^양남면나아리가옥2|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.87|^|^|^|^0.0903|^0.0262|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면나아리가옥2|^양남면나아리가옥2|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.5|^|^|^|^|^|^|^|^0.0058|^|^|^|^
DG2006E009|^IV02|^양남면나아리가옥2|^양남면나아리가옥2|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.8|^|^|^|^|^|^|^|^0.0085|^|^|^|^
DG2006E009|^IV02|^양남면나아리상가시설|^양남면나아리상가시설|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.42|^|^|^|^0.082|^0.0255|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면나아리상가시설|^양남면나아리상가시설|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.2|^|^|^|^|^|^|^|^0.0036|^|^|^|^
DG2006E009|^IV02|^양남면나아리상가시설|^양남면나아리상가시설|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^45.3|^|^|^|^|^|^|^|^0.0048|^|^|^|^
DG2006E009|^IV02|^양남면나아마을|^양남면나아마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^48.8|^|^|^|^0.0625|^0.0228|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면나아마을|^양남면나아마을|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.2|^|^|^|^|^|^|^|^0.004|^|^|^|^
DG2006E009|^IV02|^양남면나아마을|^양남면나아마을|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.4|^|^|^|^|^|^|^|^0.0053|^|^|^|^
DG2006E009|^IV02|^양남면새마을마을|^양남면새마을마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^48.02|^|^|^|^0.0552|^0.0221|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면새마을마을|^양남면새마을마을|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.4|^|^|^|^|^|^|^|^0.0056|^|^|^|^
DG2006E009|^IV02|^양남면새마을마을|^양남면새마을마을|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.7|^|^|^|^|^|^|^|^0.0079|^|^|^|^
DG2006E009|^IV02|^양남면수애마을|^양남면수애마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.15|^|^|^|^0.0652|^0.0237|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양남면수애마을|^양남면수애마을|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.4|^|^|^|^|^|^|^|^0.0054|^|^|^|^
DG2006E009|^IV02|^양남면수애마을|^양남면수애마을|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^50.6|^|^|^|^|^|^|^|^0.0078|^|^|^|^
DG2006E009|^IV02|^양북면봉길리축사|^양북면봉길리축사|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^46.65|^|^|^|^0.0701|^0.0209|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양북면봉길리축사|^양북면봉길리축사|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^48.1|^|^|^|^|^|^|^|^0.0033|^|^|^|^
DG2006E009|^IV02|^양북면봉길리축사|^양북면봉길리축사|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^48.2|^|^|^|^|^|^|^|^0.0039|^|^|^|^
DG2006E009|^IV02|^양북면수제마을|^양북면수제마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^47.72|^|^|^|^0.0715|^0.0253|^|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E009|^IV02|^양북면수제마을|^양북면수제마을|^|^|^2010|^2010|^2010|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^48.5|^|^|^|^|^|^|^|^0.007|^|^|^|^
DG2006E009|^IV02|^양북면수제마을|^양북면수제마을|^|^|^2029|^2029|^2029|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^48.9|^|^|^|^|^|^|^|^0.0101|^|^|^|^
DG2006E010|^IV01|^A-1|^포항 북구 흥해읍 성덕1리 184번지|^|^|^1차|^20050524|^20050527|^42|^|^0.015|^0.005|^0.4|^0.021|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-1|^포항 북구 흥해읍 성덕1리 184번지|^|^|^2차|^20050803|^20050806|^40|^|^0.013|^0.004|^0.4|^0.025|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-1|^포항 북구 흥해읍 성덕1리 184번지|^|^|^3차|^20051024|^20051027|^43|^|^0.019|^0.006|^0.4|^0.02|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-1|^포항 북구 흥해읍 성덕1리 184번지|^|^|^4차|^20060224|^20060227|^45|^|^0.018|^0.005|^0.5|^0.021|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-2|^포항 북구 흥해읍 남송1리 698-2번지|^|^|^1차|^20050524|^20050527|^36|^|^0.011|^0.003|^0.3|^0.019|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-2|^포항 북구 흥해읍 남송1리 698-2번지|^|^|^2차|^20050803|^20050806|^37|^|^0.01|^0.003|^0.2|^0.022|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-2|^포항 북구 흥해읍 남송1리 698-2번지|^|^|^3차|^20051024|^20051027|^39|^|^0.014|^0.003|^0.3|^0.019|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-2|^포항 북구 흥해읍 남송1리 698-2번지|^|^|^4차|^20060224|^20060227|^42|^|^0.013|^0.004|^0.3|^0.019|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-3|^포항 북구 흥해읍 남송2리 374번지 뒤|^|^|^1차|^20050524|^20050527|^39|^|^0.013|^0.003|^0.2|^0.02|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-3|^포항 북구 흥해읍 남송2리 374번지 뒤|^|^|^2차|^20050803|^20050806|^34|^|^0.01|^0.002|^0.2|^0.022|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-3|^포항 북구 흥해읍 남송2리 374번지 뒤|^|^|^3차|^20051024|^20051027|^38|^|^0.015|^0.003|^0.3|^0.018|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-3|^포항 북구 흥해읍 남송2리 374번지 뒤|^|^|^4차|^20060224|^20060227|^39|^|^0.013|^0.002|^0.2|^0.02|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-4|^포항 북구 흥해읍 남송3리 109번지|^|^|^1차|^20050524|^20050527|^40|^|^0.015|^0.004|^0.3|^0.023|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-4|^포항 북구 흥해읍 남송3리 109번지|^|^|^2차|^20050803|^20050806|^42|^|^0.013|^0.003|^0.4|^0.026|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-4|^포항 북구 흥해읍 남송3리 109번지|^|^|^3차|^20051024|^20051027|^44|^|^0.017|^0.005|^0.4|^0.022|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-4|^포항 북구 흥해읍 남송3리 109번지|^|^|^4차|^20060224|^20060227|^46|^|^0.019|^0.005|^0.4|^0.024|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-5|^포항 북구 흥해읍 남송3리 한동대 주차장|^|^|^1차|^20050524|^20050527|^39|^|^0.013|^0.004|^0.4|^0.021|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-5|^포항 북구 흥해읍 남송3리 한동대 주차장|^|^|^2차|^20050803|^20050806|^48|^|^0.012|^0.004|^0.4|^0.027|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-5|^포항 북구 흥해읍 남송3리 한동대 주차장|^|^|^3차|^20051024|^20051027|^43|^|^0.016|^0.004|^0.3|^0.023|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-5|^포항 북구 흥해읍 남송3리 한동대 주차장|^|^|^4차|^20060224|^20060227|^42|^|^0.015|^0.003|^0.3|^0.024|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-6|^포항 북구 흥해읍 용한2리 202번지|^|^|^1차|^20050524|^20050527|^43|^|^0.015|^0.004|^0.4|^0.026|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-6|^포항 북구 흥해읍 용한2리 202번지|^|^|^2차|^20050803|^20050806|^45|^|^0.014|^0.004|^0.4|^0.029|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-6|^포항 북구 흥해읍 용한2리 202번지|^|^|^3차|^20051024|^20051027|^46|^|^0.02|^0.005|^0.4|^0.025|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-6|^포항 북구 흥해읍 용한2리 202번지|^|^|^4차|^20060224|^20060227|^45|^|^0.018|^0.004|^0.4|^0.027|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-7|^포항 북구 흥해읍 곡강2리 217번지|^|^|^1차|^20050524|^20050527|^38|^|^0.012|^0.002|^0.3|^0.023|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-7|^포항 북구 흥해읍 곡강2리 217번지|^|^|^2차|^20050803|^20050806|^41|^|^0.01|^0.003|^0.3|^0.028|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-7|^포항 북구 흥해읍 곡강2리 217번지|^|^|^3차|^20051024|^20051027|^43|^|^0.015|^0.003|^0.3|^0.025|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-7|^포항 북구 흥해읍 곡강2리 217번지|^|^|^4차|^20060224|^20060227|^40|^|^0.013|^0.002|^0.3|^0.027|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-8|^포항 북구 흥해읍 용한1리 마을회관|^|^|^1차|^20050524|^20050527|^42|^|^0.014|^0.004|^0.3|^0.025|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-8|^포항 북구 흥해읍 용한1리 마을회관|^|^|^2차|^20050803|^20050806|^42|^|^0.013|^0.003|^0.3|^0.029|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-8|^포항 북구 흥해읍 용한1리 마을회관|^|^|^3차|^20051024|^20051027|^44|^|^0.017|^0.004|^0.3|^0.024|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV01|^A-8|^포항 북구 흥해읍 용한1리 마을회관|^|^|^4차|^20060224|^20060227|^41|^|^0.015|^0.003|^0.3|^0.026|^-999999|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^보통
DG2006E010|^IV02|^구리들마을|^구리들마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^69.1|^48.5|^|^|^0.102|^0.024|^0.018|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^구리들마을|^구리들마을|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0164|^|^|^|^
DG2006E010|^IV02|^구리들마을|^구리들마을|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0165|^|^|^|^
DG2006E010|^IV02|^구리들마을|^구리들마을|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0166|^|^|^|^
DG2006E010|^IV02|^구리들마을|^구리들마을|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0167|^|^|^|^
DG2006E010|^IV02|^구리들마을|^구리들마을|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0167|^|^|^|^
DG2006E010|^IV02|^글로지아모텔(5F)|^글로지아모텔(5F)|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^56.3|^46.6|^|^|^0.092|^0.018|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^글로지아모텔(5F)|^글로지아모텔(5F)|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.1|^|^|^|^|^|^|^|^0.0164|^|^|^|^
DG2006E010|^IV02|^글로지아모텔(5F)|^글로지아모텔(5F)|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.1|^|^|^|^|^|^|^|^0.0165|^|^|^|^
DG2006E010|^IV02|^글로지아모텔(5F)|^글로지아모텔(5F)|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.1|^|^|^|^|^|^|^|^0.0166|^|^|^|^
DG2006E010|^IV02|^글로지아모텔(5F)|^글로지아모텔(5F)|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.1|^|^|^|^|^|^|^|^0.0167|^|^|^|^
DG2006E010|^IV02|^글로지아모텔(5F)|^글로지아모텔(5F)|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.1|^|^|^|^|^|^|^|^0.0167|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥1|^남송1리독립가옥1|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^61.7|^45.8|^|^|^0.071|^0.019|^0.014|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥1|^남송1리독립가옥1|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0134|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥1|^남송1리독립가옥1|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0136|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥1|^남송1리독립가옥1|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0138|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥1|^남송1리독립가옥1|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0139|^|^|^|^
